# # Time(Gyr)  Av  A_B  ANUV  AFUV  AFUV/Av  Bump  C1  C2  C3  C4
5.000000e-02 5.203473e-02 6.050063e-02 8.612872e-02 8.781666e-02 1.687655e+00 0.000000e+00 2.513223e+00 1.087296e+02 1.846426e+01 8.571393e-06
1.000000e-01 1.352129e-01 1.554526e-01 2.411600e-01 2.596649e-01 1.920415e+00 0.000000e+00 8.833772e+06 2.000018e+00 4.395662e+07 1.564322e-05
2.500000e-01 3.599954e-01 4.066850e-01 6.749879e-01 8.196735e-01 2.276900e+00 0.000000e+00 6.981538e+05 2.836558e+01 9.997460e+05 8.101727e-09
5.000000e-01 8.390774e-01 9.591767e-01 1.615459e+00 1.995903e+00 2.378687e+00 5.670817e-03 1.221519e+06 2.789789e+01 1.077557e+06 -2.818611e-05
1.000000e+00 1.141734e+00 1.297579e+00 2.101465e+00 2.636656e+00 2.309344e+00 0.000000e+00 1.273469e+06 2.810037e+01 1.106178e+06 2.339425e-05
2.000000e+00 1.379073e+00 1.541376e+00 2.445293e+00 3.347337e+00 2.427237e+00 0.000000e+00 2.586083e+05 2.315001e+01 1.620015e+05 6.314508e-09
3.000000e+00 1.470073e+00 1.640359e+00 2.579520e+00 3.735535e+00 2.541055e+00 0.000000e+00 3.865944e+04 1.830463e+01 3.129587e+04 4.307839e-09
4.000000e+00 1.452359e+00 1.621620e+00 2.587831e+00 4.031765e+00 2.776011e+00 0.000000e+00 9.413243e+04 1.784125e+01 7.556727e+04 6.214480e-09
5.000000e+00 1.395471e+00 1.564829e+00 2.570222e+00 4.233817e+00 3.033969e+00 2.418485e-03 1.097629e+05 1.680347e+01 7.486921e+04 1.080212e-08
6.000000e+00 1.412689e+00 1.590401e+00 2.658478e+00 4.277637e+00 3.028010e+00 2.341348e-02 8.390629e+03 1.310450e+01 5.673209e+03 1.385701e-08
7.000000e+00 1.392500e+00 1.582941e+00 2.735095e+00 4.346791e+00 3.121573e+00 5.489524e-02 1.373089e+03 1.022933e+01 8.041835e+02 6.650301e-08
8.000000e+00 1.323895e+00 1.506527e+00 2.596303e+00 3.892058e+00 2.939855e+00 5.740359e-02 3.827272e+02 9.001863e+00 2.358484e+02 1.067912e-07
9.000000e+00 1.270333e+00 1.452634e+00 2.565796e+00 3.721467e+00 2.929522e+00 8.499597e-02 1.956317e+02 8.143977e+00 1.060538e+02 3.632980e-03
1.000000e+01 1.219725e+00 1.412530e+00 2.565522e+00 3.573664e+00 2.929894e+00 1.244650e-01 1.397802e+02 7.753614e+00 6.673994e+01 1.066816e-02
