# # Time(Gyr)  Av  A_B  ANUV  AFUV  AFUV/Av  Bump  C1  C2  C3  C4
5.000000e-02 -2.470374e-03 -3.009413e-03 -3.798342e-03 3.881761e-03 -1.571325e+00 0.000000e+00 3.054528e+00 8.401137e+01 1.601384e+01 4.879120e-05
1.000000e-01 -5.873093e-03 -6.848191e-03 -7.203322e-03 1.061061e-02 -1.806648e+00 0.000000e+00 2.811158e+00 8.654865e+01 1.651090e+01 -7.190362e-06
2.500000e-01 3.449608e-02 4.656362e-02 1.338061e-01 2.142184e-01 6.209935e+00 2.806086e-01 4.958057e+01 3.496312e+00 2.893028e+00 6.209935e-02
5.000000e-01 1.571566e-01 2.083168e-01 6.020987e-01 8.044098e-01 5.118522e+00 3.605224e-01 1.516826e+01 2.647262e+00 -6.554558e-01 8.729867e-02
1.000000e+00 2.203185e-01 2.885547e-01 7.979120e-01 1.063476e+00 4.826992e+00 3.760886e-01 2.819197e+01 3.560136e+00 8.302022e-01 8.840768e-02
2.000000e+00 2.228613e-01 2.926624e-01 8.529563e-01 1.230316e+00 5.520544e+00 3.729288e-01 3.687202e+01 3.526033e+00 1.417002e+00 9.262088e-02
3.000000e+00 2.052691e-01 2.736835e-01 8.222131e-01 1.237303e+00 6.027710e+00 3.571417e-01 3.540284e+01 3.184070e+00 1.411133e+00 9.156268e-02
4.000000e+00 1.900051e-01 2.571271e-01 8.272206e-01 1.354917e+00 7.130954e+00 3.463693e-01 4.683106e+01 3.145090e+00 1.819835e+00 9.612775e-02
5.000000e+00 1.827198e-01 2.508154e-01 8.485293e-01 1.434222e+00 7.849300e+00 3.391032e-01 4.890248e+01 3.004157e+00 1.538801e+00 1.022356e-01
6.000000e+00 1.758821e-01 2.420288e-01 8.326398e-01 1.347665e+00 7.662318e+00 3.453173e-01 8.912098e+00 1.155857e+00 -1.425565e+00 1.054959e-01
7.000000e+00 1.640533e-01 2.288171e-01 8.447932e-01 1.367175e+00 8.333726e+00 3.613939e-01 1.122012e+01 1.265970e+00 -1.354342e+00 1.227924e-01
8.000000e+00 1.590907e-01 2.213685e-01 7.823381e-01 1.237522e+00 7.778721e+00 3.710277e-01 1.003594e+01 1.318999e+00 -1.390239e+00 1.215758e-01
9.000000e+00 1.507037e-01 2.110007e-01 7.607685e-01 1.167334e+00 7.745885e+00 3.973152e-01 1.147932e+01 1.499320e+00 -1.325440e+00 1.356531e-01
1.000000e+01 1.450785e-01 2.036860e-01 7.452562e-01 1.150243e+00 7.928421e+00 4.018188e-01 1.256493e+01 1.586645e+00 -1.314676e+00 1.403703e-01
