# # Time(Gyr)  Av  A_B  ANUV  AFUV  AFUV/Av  Bump  C1  C2  C3  C4
5.000000e-02 1.054156e-02 1.392498e-02 3.498706e-02 3.834368e-02 3.637381e+00 3.566356e-01 2.887071e+00 1.847729e+00 -1.587313e+00 7.792848e-02
1.000000e-01 2.264898e-02 2.978277e-02 7.856105e-02 8.889557e-02 3.924926e+00 3.594023e-01 3.763126e+00 1.841632e+00 -1.486317e+00 8.181107e-02
2.500000e-01 1.167875e-01 1.404934e-01 2.819373e-01 3.248805e-01 2.781809e+00 2.013611e-01 1.568476e+01 5.272487e+00 3.854844e+00 2.788146e-02
5.000000e-01 3.430707e-01 4.096536e-01 7.918715e-01 9.696827e-01 2.826481e+00 1.662056e-01 3.393965e+01 6.204310e+00 9.745104e+00 2.100104e-02
1.000000e+00 4.461829e-01 5.297055e-01 9.953564e-01 1.270105e+00 2.846602e+00 1.503616e-01 8.107253e+01 7.430617e+00 2.753078e+01 1.730618e-02
2.000000e+00 4.917494e-01 5.790436e-01 1.098129e+00 1.525493e+00 3.102176e+00 1.484191e-01 8.537547e+01 6.802313e+00 2.573367e+01 1.550856e-02
3.000000e+00 4.939206e-01 5.793127e-01 1.073726e+00 1.543303e+00 3.124597e+00 1.173401e-01 7.329925e+01 6.424757e+00 2.759190e+01 1.000691e-02
4.000000e+00 5.018279e-01 5.866959e-01 1.100409e+00 1.712686e+00 3.412896e+00 1.076421e-01 9.161163e+01 6.155167e+00 3.144571e+01 8.125656e-03
5.000000e+00 4.958894e-01 5.811121e-01 1.113939e+00 1.799340e+00 3.628511e+00 1.112200e-01 8.584166e+01 5.767510e+00 2.544059e+01 8.859798e-03
6.000000e+00 4.850254e-01 5.680550e-01 1.099520e+00 1.702327e+00 3.509769e+00 1.203112e-01 6.725736e+01 5.549898e+00 2.193175e+01 1.114927e-02
7.000000e+00 4.716537e-01 5.542691e-01 1.111634e+00 1.715086e+00 3.636325e+00 1.387827e-01 5.536571e+01 5.162101e+00 1.518774e+01 1.540111e-02
8.000000e+00 4.672887e-01 5.468994e-01 1.046250e+00 1.580089e+00 3.381397e+00 1.241902e-01 4.386983e+01 5.273398e+00 1.230487e+01 1.127964e-02
9.000000e+00 4.542771e-01 5.312387e-01 1.018742e+00 1.501245e+00 3.304689e+00 1.300668e-01 3.750700e+01 5.207105e+00 1.002909e+01 1.266972e-02
1.000000e+01 4.454554e-01 5.213696e-01 9.984213e-01 1.474563e+00 3.310237e+00 1.280993e-01 3.491805e+01 5.155495e+00 7.721618e+00 1.283958e-02
