# # Time(Gyr)  Av  A_B  ANUV  AFUV  AFUV/Av  Bump  C1  C2  C3  C4
5.000000e-02 1.862162e-02 2.459493e-02 6.267063e-02 6.963151e-02 3.739283e+00 3.501441e-01 3.220532e+00 1.846028e+00 -1.534251e+00 7.847318e-02
1.000000e-01 3.944612e-02 5.151907e-02 1.318737e-01 1.494325e-01 3.788269e+00 3.394372e-01 3.499025e+00 1.840402e+00 -1.467797e+00 7.414744e-02
2.500000e-01 1.711355e-01 2.038181e-01 3.944762e-01 4.532857e-01 2.648695e+00 1.738587e-01 2.215875e+01 6.288850e+00 8.417386e+00 2.168401e-02
5.000000e-01 5.202764e-01 6.054873e-01 1.075845e+00 1.322338e+00 2.541607e+00 8.042864e-02 1.668806e+02 9.898489e+00 9.200932e+01 5.442808e-03
1.000000e+00 6.794653e-01 7.860178e-01 1.341287e+00 1.702895e+00 2.506227e+00 4.595716e-02 1.585008e+03 1.396728e+01 1.008140e+03 1.793904e-07
2.000000e+00 7.612440e-01 8.732464e-01 1.493498e+00 2.061313e+00 2.707822e+00 5.012615e-02 3.552965e+02 1.012347e+01 1.816637e+02 5.916999e-08
3.000000e+00 7.733465e-01 8.841896e-01 1.485190e+00 2.120303e+00 2.741724e+00 2.933584e-02 2.722290e+02 9.481566e+00 1.795935e+02 1.709979e-08
4.000000e+00 7.929545e-01 9.032874e-01 1.536877e+00 2.426267e+00 3.059781e+00 3.321401e-02 3.412421e+02 8.696904e+00 1.795918e+02 2.009906e-08
5.000000e+00 7.739200e-01 8.834513e-01 1.530122e+00 2.496057e+00 3.225213e+00 4.287390e-02 2.430519e+02 7.806581e+00 1.127610e+02 2.874932e-08
6.000000e+00 7.579903e-01 8.657409e-01 1.527457e+00 2.416179e+00 3.187611e+00 5.264699e-02 1.457676e+02 7.079444e+00 7.072775e+01 4.635633e-08
7.000000e+00 7.486403e-01 8.583660e-01 1.555388e+00 2.421433e+00 3.234441e+00 6.719524e-02 8.081590e+01 6.204300e+00 3.348777e+01 1.253595e-03
8.000000e+00 7.356257e-01 8.404198e-01 1.472836e+00 2.262010e+00 3.074947e+00 5.513635e-02 7.750825e+01 6.573144e+00 3.295846e+01 4.950456e-08
9.000000e+00 7.146315e-01 8.152020e-01 1.419625e+00 2.091955e+00 2.927320e+00 5.387360e-02 5.642091e+01 6.511650e+00 2.554589e+01 7.464055e-08
1.000000e+01 6.975504e-01 7.963456e-01 1.389275e+00 2.045196e+00 2.931969e+00 5.472683e-02 5.167686e+01 6.425323e+00 1.910024e+01 1.220132e-07
