# # Time(Gyr)  Av  A_B  ANUV  AFUV  AFUV/Av  Bump  C1  C2  C3  C4
5.000000e-02 -5.320035e-04 -1.117063e-04 8.052422e-03 1.480770e-02 -2.783383e+01 1.087383e+00 -1.050683e-01 5.876666e+01 1.617740e+01 1.613378e-05
1.000000e-01 -1.692424e-03 -6.792787e-04 2.025125e-02 3.657624e-02 -2.161174e+01 1.112355e+00 -5.736128e-01 6.112821e+01 1.799284e+01 -9.170455e-06
2.500000e-01 2.059003e-02 3.410673e-02 1.472787e-01 2.024783e-01 9.833804e+00 4.469111e-01 2.725778e+01 1.901197e+00 -6.531073e-01 2.144076e-01
5.000000e-01 6.767474e-02 1.125912e-01 4.652816e-01 6.500095e-01 9.604905e+00 4.257003e-01 2.601206e+01 1.909789e+00 -7.491375e-01 2.009437e-01
1.000000e+00 9.881078e-02 1.566672e-01 6.008489e-01 8.742481e-01 8.847700e+00 3.894427e-01 2.335277e+01 1.924431e+00 -7.932818e-01 1.597987e-01
2.000000e+00 1.023477e-01 1.632365e-01 6.564670e-01 1.047570e+00 1.023540e+01 3.599450e-01 3.077906e+01 1.955679e+00 -6.020543e-01 1.487105e-01
3.000000e+00 9.299996e-02 1.529146e-01 6.346334e-01 1.072113e+00 1.152810e+01 3.233350e-01 4.145285e+01 1.980515e+00 -1.655248e-01 1.396564e-01
4.000000e+00 9.193507e-02 1.509757e-01 6.436001e-01 1.178202e+00 1.281559e+01 2.910534e-01 5.783240e+01 2.181237e+00 4.006246e-01 1.231988e-01
5.000000e+00 8.794480e-02 1.470010e-01 6.591714e-01 1.254336e+00 1.426276e+01 2.900886e-01 6.778051e+01 2.234205e+00 4.842816e-01 1.307469e-01
6.000000e+00 8.599420e-02 1.437949e-01 6.498973e-01 1.183744e+00 1.376540e+01 2.946205e-01 5.898436e+01 2.027679e+00 2.985977e-01 1.368561e-01
7.000000e+00 7.755522e-02 1.332266e-01 6.554162e-01 1.201952e+00 1.549802e+01 3.076104e-01 6.093870e+01 1.927047e+00 1.669428e-03 1.641770e-01
8.000000e+00 7.544770e-02 1.296956e-01 6.033357e-01 1.093546e+00 1.449410e+01 3.263915e-01 5.227851e+01 1.928784e+00 -2.267703e-01 1.682842e-01
9.000000e+00 7.074746e-02 1.231077e-01 5.870106e-01 1.040231e+00 1.470343e+01 3.553823e-01 4.970658e+01 1.917128e+00 -4.147035e-01 1.969795e-01
1.000000e+01 6.760852e-02 1.190716e-01 5.769509e-01 1.034321e+00 1.529868e+01 3.580901e-01 4.877712e+01 1.904301e+00 -5.899268e-01 2.079812e-01
