# # Time(Gyr)  Av  A_B  ANUV  AFUV  AFUV/Av  Bump  C1  C2  C3  C4
5.000000e-02 -4.342428e-04 1.170031e-05 8.593306e-03 1.543168e-02 -3.553697e+01 5.105750e-01 -1.505048e+02 1.803827e+00 -6.332937e-01 2.104080e-10
1.000000e-01 -1.445404e-03 -3.536277e-04 2.191242e-02 3.856189e-02 -2.667897e+01 1.089837e+00 -8.283389e+04 2.983208e+05 8.015742e+04 1.118398e-05
2.500000e-01 2.332410e-02 3.735140e-02 1.537117e-01 2.094028e-01 8.977962e+00 4.376071e-01 2.382879e+01 1.895391e+00 -6.812914e-01 1.925097e-01
5.000000e-01 7.855554e-02 1.252234e-01 4.865824e-01 6.739033e-01 8.578686e+00 4.132681e-01 2.189248e+01 1.904482e+00 -7.936031e-01 1.744268e-01
1.000000e+00 1.125836e-01 1.727429e-01 6.290190e-01 9.086635e-01 8.071011e+00 3.774098e-01 2.025820e+01 1.921864e+00 -8.320123e-01 1.410792e-01
2.000000e+00 1.172291e-01 1.804340e-01 6.880530e-01 1.091824e+00 9.313592e+00 3.483744e-01 2.690991e+01 1.959696e+00 -6.383280e-01 1.301916e-01
3.000000e+00 1.076002e-01 1.697068e-01 6.623037e-01 1.107875e+00 1.029622e+01 3.125032e-01 3.588272e+01 1.988671e+00 -1.733073e-01 1.202939e-01
4.000000e+00 1.077324e-01 1.692185e-01 6.759866e-01 1.227855e+00 1.139726e+01 2.848070e-01 5.999278e+01 2.414895e+00 9.381049e-01 1.074404e-01
5.000000e+00 1.017858e-01 1.629362e-01 6.861024e-01 1.292773e+00 1.270092e+01 2.858749e-01 6.757946e+01 2.411886e+00 8.909606e-01 1.156352e-01
6.000000e+00 9.932240e-02 1.591354e-01 6.774078e-01 1.224293e+00 1.232645e+01 2.893663e-01 5.890902e+01 2.207910e+00 6.763012e-01 1.206259e-01
7.000000e+00 9.110088e-02 1.488370e-01 6.818742e-01 1.235426e+00 1.356108e+01 3.011300e-01 4.724764e+01 1.824906e+00 -2.162754e-01 1.409388e-01
8.000000e+00 8.808891e-02 1.443559e-01 6.288009e-01 1.126733e+00 1.279086e+01 3.195144e-01 4.374178e+01 1.909799e+00 -2.889172e-01 1.455298e-01
9.000000e+00 8.313286e-02 1.373587e-01 6.099700e-01 1.067180e+00 1.283704e+01 3.452191e-01 4.162041e+01 1.904120e+00 -4.405763e-01 1.674505e-01
1.000000e+01 7.941621e-02 1.325650e-01 5.985009e-01 1.059676e+00 1.334333e+01 3.498579e-01 4.061872e+01 1.892164e+00 -6.278665e-01 1.776579e-01
